Fecha,SPEI,Zona
2020-07-16,-2.088863,Sevilla
2020-08-16,-1.2130471,Sevilla
2020-09-16,-0.6378552,Sevilla
2020-10-16,-0.68412256,Sevilla
2020-11-16,0.4721641,Sevilla
2020-12-16,-0.8446588,Sevilla
2021-01-16,0.75593555,Sevilla
2021-02-15,-0.3698507,Sevilla
2021-03-16,-0.995715,Sevilla
2021-04-16,-0.12013605,Sevilla
2021-05-16,-1.0462024,Sevilla
2021-06-16,-0.7593726,Sevilla
2021-07-16,-1.6099977,Sevilla
2021-08-16,-1.4344918,Sevilla
2021-09-16,-0.11137762,Sevilla
2021-10-16,-1.3035175,Sevilla
2021-11-16,-0.9845484,Sevilla
2021-12-16,-0.19415233,Sevilla
2022-01-16,-1.7398635,Sevilla
2022-02-15,-1.4539441,Sevilla
2022-03-16,1.2752428,Sevilla
2022-04-16,0.025539363,Sevilla
2022-05-16,-1.6418234,Sevilla
2022-06-16,-1.6821901,Sevilla
2022-07-16,-2.378439,Sevilla
2022-08-16,-0.8321733,Sevilla
2022-09-16,-0.5628075,Sevilla
2022-10-16,-1.2912003,Sevilla
2022-11-16,-1.1365379,Sevilla
2022-12-16,1.4083588,Sevilla
2023-01-16,-0.6646338,Sevilla
2023-02-15,-1.03793,Sevilla
2023-03-16,-1.5620085,Sevilla
2023-04-16,-2.534745,Sevilla
2023-05-16,-0.1343799,Sevilla
2023-06-16,0.19308442,Sevilla
2023-07-16,-1.8603489,Sevilla
2023-08-16,-2.321381,Sevilla
2023-09-16,0.32517168,Sevilla
2023-10-16,0.533912,Sevilla
2023-11-16,-1.2260815,Sevilla
2023-12-16,-1.3764488,Sevilla
2024-01-16,-0.25350717,Sevilla
2024-02-15,0.3190642,Sevilla
2024-03-16,1.6081882,Sevilla
2024-04-16,-1.8212285,Sevilla
2024-05-16,-1.7989912,Sevilla
2024-06-16,-0.24635011,Sevilla
2024-07-16,-1.6659966,Sevilla
2024-08-16,-2.0134087,Sevilla
2024-09-16,-0.85179526,Sevilla
2024-10-16,1.6137401,Sevilla
2024-11-16,-0.5170107,Sevilla
2024-12-16,-1.5088118,Sevilla
